country,target,par,mean,hpd_l,hpd_r,non_trivial,gni,median_age
MDG,demand,treat_bxm2564,0.5454505297312013,-0.342757169148999,1.402602015363842,0,510.0,18.7
MDV,demand,treat_bxm2564,0.6345509003743985,-0.21955090111452114,1.5574814184668209,0,11070.0,30.3
MEX,demand,treat_bxm2564,0.5355179996740653,-0.36269538747014707,1.3884976191203684,0,11980.0,28.5
MKD,demand,treat_bxm2564,0.552963632246684,-0.2844843427842054,1.4216596660473826,0,7900.0,39.9
MLI,demand,treat_bxm2564,0.5869329749589145,-0.2641753767228563,1.475046037583371,0,840.0,15.3
MLT,demand,treat_bxm2564,0.5714424278695427,-0.3214122278718321,1.4453673029238217,0,34750.0,39.7
MMR,demand,treat_bxm2564,0.5487857229909028,-0.3400409369909503,1.4153917164732102,0,1230.0,29.3
MNE,demand,treat_bxm2564,0.5879553743596557,-0.2750910923075449,1.463157425064423,0,11590.0,39.1
MNG,demand,treat_bxm2564,0.5770977120021281,-0.28885583188620156,1.4648558415279336,0,4870.0,26.6
MOZ,demand,treat_bxm2564,0.5572944287838197,-0.3036633849546049,1.4469508363135248,0,540.0,16.2
MRT,demand,treat_bxm2564,0.656387087294481,-0.2123938805425074,1.5464319249736338,0,2130.0,17.0
MUS,demand,treat_bxm2564,0.5774254939109613,-0.29174558094983594,1.462692329417329,0,11590.0,36.5
MWI,demand,treat_bxm2564,0.5592943914423976,-0.284906358058322,1.4593613670130177,0,600.0,17.3
MYS,demand,treat_bxm2564,0.5545699838441087,-0.3178101108291167,1.4074917864428387,0,11710.0,29.6
NAM,demand,treat_bxm2564,0.5912113096745366,-0.26178234837258474,1.4725331703874298,0,4280.0,20.8
NER,demand,treat_bxm2564,0.573193180931344,-0.30381918769779315,1.4408424281872159,0,620.0,15.1
NGA,demand,treat_bxm2564,0.5374202324199064,-0.3308750750081213,1.4153991306370943,0,1880.0,17.6
NIC,demand,treat_bxm2564,0.5816996051334722,-0.249428419927205,1.5017675295548862,0,2350.0,24.9
NLD,demand,treat_bxm2564,0.5059564418149503,-0.4099355248450012,1.3646051605586544,0,62540.0,41.5
NOR,demand,treat_bxm2564,0.512409108473967,-0.34606681690493035,1.4059899973441947,0,102910.0,39.4
NPL,demand,treat_bxm2564,0.5389114747407069,-0.3212460458461175,1.405191112911779,0,1430.0,24.4
NZL,demand,treat_bxm2564,0.5245448723493631,-0.3540246691265452,1.42228320382111,0,48220.0,37.1
OMN,demand,treat_bxm2564,0.5559978997816155,-0.33534221518637963,1.4289598680492395,0,20470.0,29.0
PAK,demand,treat_bxm2564,0.5531179086958189,-0.3303369035878174,1.427464939409521,0,1460.0,20.1
PAN,demand,treat_bxm2564,0.5762836128261544,-0.30119068011755123,1.4476431023347125,0,17870.0,29.3
PER,demand,treat_bxm2564,0.5259966233302698,-0.34796963024697547,1.3935601937311248,0,7090.0,29.1
PHL,demand,treat_bxm2564,0.5344075597766906,-0.3501436371282949,1.4036551027559843,0,4320.0,24.9
PNG,demand,treat_bxm2564,0.5953518573359955,-0.25615873131752664,1.493140195372861,0,2820.0,22.1
POL,demand,treat_bxm2564,0.4907840964198136,-0.42502032561041325,1.344076271212482,0,19900.0,40.9
PRI,demand,treat_bxm2564,0.5438439592287296,-0.3522115890720383,1.4268659722814863,0,25240.0,45.2
PRK,demand,treat_bxm2564,0.5357190291675376,-0.3242981871674362,1.4109847777070317,0,,35.8
PRT,demand,treat_bxm2564,0.5372369955146157,-0.36440651392808787,1.3807099559610156,0,26150.0,45.8
PRY,demand,treat_bxm2564,0.55755661169494,-0.2867887755642009,1.4519372811620297,0,6220.0,26.0
PSE,demand,treat_bxm2564,0.5500348113148688,-0.33001100686512697,1.4205837321763752,0,4180.0,19.6
QAT,demand,treat_bxm2564,0.4698013609583058,-0.48593151606018914,1.3262373156891645,0,79430.0,32.5
ROU,demand,treat_bxm2564,0.5326132311481246,-0.34888069594325044,1.4017785718466134,0,16660.0,42.4
RUS,demand,treat_bxm2564,0.48888004026925636,-0.3918873506479066,1.3881250687581081,0,14250.0,39.1
RWA,demand,treat_bxm2564,0.5595968520267038,-0.3164326385516296,1.4231116355967757,0,990.0,19.2
SAU,demand,treat_bxm2564,0.5270609629466589,-0.3534079253465059,1.3949066413718216,0,31860.0,28.7
SDN,demand,treat_bxm2564,0.5764829854706592,-0.309567215558737,1.4352234200299718,0,880.0,18.1
SEN,demand,treat_bxm2564,0.6417624550877337,-0.19152282549964728,1.565216665290913,0,1630.0,18.9
SGP,demand,treat_bxm2564,0.5188351307006371,-0.35515987460308596,1.3898370024245525,0,70590.0,34.9
SLB,demand,treat_bxm2564,0.6347556598920718,-0.20754410572942117,1.5609856512694429,0,2100.0,20.0
SLE,demand,treat_bxm2564,0.6068809137299178,-0.24165482307046693,1.5055147014115065,0,870.0,19.0
SLV,demand,treat_bxm2564,0.5692026744490692,-0.28126517873521406,1.4355374651927604,0,4960.0,26.5
SRB,demand,treat_bxm2564,0.5479305438512405,-0.3458867624695374,1.389362953098273,0,10760.0,43.7
SSD,demand,treat_bxm2564,0.6018502790062259,-0.2651314275464838,1.48108614395544,0,,17.6
STP,demand,treat_bxm2564,0.5989101281606075,-0.24056851890592235,1.5032014648903624,0,2580.0,18.9
SUR,demand,treat_bxm2564,0.6113034375257445,-0.2312783065159274,1.4941556325694076,0,5200.0,27.9
SVK,demand,treat_bxm2564,0.5482360006720808,-0.3128427898676718,1.427966317360709,0,22790.0,40.9
SVN,demand,treat_bxm2564,0.5353191245652535,-0.35099128907558486,1.3939323377798156,0,30860.0,43.5
SWE,demand,treat_bxm2564,0.5157775784560443,-0.36479313560211546,1.3995738262653323,0,60480.0,39.7
SWZ,demand,treat_bxm2564,0.6141350532858825,-0.23216805969537635,1.5264618133791545,0,3690.0,21.8
SYC,demand,treat_bxm2564,0.5887959329139796,-0.25658149754393333,1.494106837919282,0,16940.0,33.4
SYR,demand,treat_bxm2564,0.5717817729024821,-0.2845865056713859,1.425166189878532,0,,21.6
TCD,demand,treat_bxm2564,0.6032193860818733,-0.25846402880751507,1.4588131655303473,0,670.0,15.1
TGO,demand,treat_bxm2564,0.5791391845673686,-0.2817576324927864,1.462606330164681,0,1000.0,18.7
THA,demand,treat_bxm2564,0.5017088105304746,-0.36963475177782934,1.3828062186855137,0,7200.0,39.2
TJK,demand,treat_bxm2564,0.5786311114228533,-0.31328856243953895,1.4257949593566668,0,1400.0,21.7
TKM,demand,treat_bxm2564,0.6046188399879999,-0.26892280454975737,1.4659002509182097,0,8250.0,25.9
TLS,demand,treat_bxm2564,0.6584872512350604,-0.2357760214607718,1.562163821538217,0,2020.0,20.6
TON,demand,treat_bxm2564,0.6833068897091712,-0.1638385079368787,1.6266482848901211,0,,20.7
TTO,demand,treat_bxm2564,0.5720394656517933,-0.28512649043182137,1.4421927847063718,0,21000.0,36.2
TUN,demand,treat_bxm2564,0.5654143561565115,-0.324041654011868,1.429637571710185,0,3840.0,31.7
TUR,demand,treat_bxm2564,0.5394609303347377,-0.3384384939915175,1.4263798692944816,0,11730.0,32.1
TWN,demand,treat_bxm2564,0.49805895788370247,-0.37665107109595075,1.3695412745792979,0,,42.9
TZA,demand,treat_bxm2564,0.547085236894465,-0.33330860917803573,1.411701415474627,0,1220.0,17.1
UGA,demand,treat_bxm2564,0.5606085254167126,-0.2948386338153868,1.419121803499106,0,970.0,16.3
UKR,demand,treat_bxm2564,0.503788792014721,-0.4044573657481316,1.3560471729291783,0,4950.0,41.5
URY,demand,treat_bxm2564,0.5606342945093408,-0.32026067023036564,1.4296653540000275,0,19700.0,35.5
USA,demand,treat_bxm2564,0.4805234416367612,-0.4369734661485065,1.341462320859923,0,80450.0,37.7
UZB,demand,treat_bxm2564,0.5374352288039277,-0.3130880822140285,1.4154934671569976,0,2700.0,26.8
VCT,demand,treat_bxm2564,0.587685780860614,-0.29275869131615195,1.477876870810554,0,10300.0,33.6
VEN,demand,treat_bxm2564,0.5671207571766965,-0.30627660579662974,1.4215997657173878,0,,28.8
VNM,demand,treat_bxm2564,0.5029899009211976,-0.38207640816662813,1.3556361986871241,0,4110.0,31.9
VUT,demand,treat_bxm2564,0.6548526933338583,-0.19954598757219388,1.6072469218707122,0,3820.0,20.1
WSM,demand,treat_bxm2564,0.6911107392153308,-0.18474703613009247,1.5638179470235403,0,4200.0,20.1
YEM,demand,treat_bxm2564,0.597629606558399,-0.25248974249920897,1.4921581753428965,0,,18.1
ZAF,demand,treat_bxm2564,0.5286817781235982,-0.3318707517821191,1.3988315481397882,0,6480.0,27.9
ZMB,demand,treat_bxm2564,0.5638966434335781,-0.2725777162730627,1.4592340136380937,0,1290.0,17.3
ZWE,demand,treat_bxm2564,0.5713792010522853,-0.29079554202166635,1.4528563637472955,0,2060.0,17.7
AFG,demand,treat_bxm0524,-0.017507926077480196,-0.7803202649459255,0.6782166826624698,0,380.0,16.8
AGO,demand,treat_bxm0524,0.37563159663685175,-0.36095891792759116,1.0510434970348128,0,2120.0,16.4
ALB,demand,treat_bxm0524,0.6446698968075018,-0.06553347470683168,1.319235823156241,0,7680.0,35.9
ARE,demand,treat_bxm0524,0.6407218019509995,-0.069523579699581,1.3485095871252804,0,49020.0,30.9
ARG,demand,treat_bxm0524,0.6902015257278064,0.03971242768038985,1.416499503622854,1,12890.0,31.7
ARM,demand,treat_bxm0524,0.5737333747383866,-0.10527016556457913,1.2821522308667515,0,6780.0,35.8
ATG,demand,treat_bxm0524,0.7125194437042484,-0.01990073998214159,1.411539358427741,0,20200.0,35.1
AUS,demand,treat_bxm0524,0.7782323983925117,0.08940481960332547,1.5070260824356783,1,63150.0,37.5
AUT,demand,treat_bxm0524,0.883462212170313,0.16133627825008423,1.5940156150982303,1,55030.0,42.8
AZE,demand,treat_bxm0524,0.35937641534085896,-0.39280751219244847,1.0282488319131984,0,6660.0,32.1
BDI,demand,treat_bxm0524,0.3707221231220068,-0.36701612434575615,1.0453643362668688,0,220.0,15.7
BEL,demand,treat_bxm0524,0.8258256175477514,0.0774894389938181,1.4887660760264607,1,54580.0,41.2
BEN,demand,treat_bxm0524,0.27607783912992456,-0.44989166339847686,0.9749772924115043,0,1390.0,17.6
BFA,demand,treat_bxm0524,0.22497151791365755,-0.5013982989803507,0.923306008541581,0,860.0,17.0
BGD,demand,treat_bxm0524,0.545761429869337,-0.1797222731661665,1.2061685216690976,0,2880.0,25.0
BGR,demand,treat_bxm0524,0.8199797103829449,0.0962117415196222,1.5263970772529687,1,14280.0,44.2
BHR,demand,treat_bxm0524,0.3883906762817593,-0.33203904951599594,1.0732728827144937,0,28300.0,31.7
BHS,demand,treat_bxm0524,0.5525726888681681,-0.1926387140992969,1.2049302748524666,0,33330.0,34.2
BIH,demand,treat_bxm0524,0.6526152919436385,-0.08543473016057557,1.3145539055183555,0,8280.0,44.6
BLR,demand,treat_bxm0524,0.8771847482900496,0.16209022621629443,1.566232781149198,1,7790.0,40.2
BLZ,demand,treat_bxm0524,0.46070052302981157,-0.30575972750862634,1.1079336234844928,0,6890.0,25.5
BOL,demand,treat_bxm0524,0.5985847300856639,-0.12462372995883642,1.2656216592529215,0,3620.0,24.4
BRA,demand,treat_bxm0524,0.7355549503740528,-0.03299985040353648,1.4057530355759387,0,9280.0,33.5
BRB,demand,treat_bxm0524,0.7030815818935745,-0.00311717729553207,1.4238411402412192,0,22870.0,38.7
BRN,demand,treat_bxm0524,0.3444130213337726,-0.3879043243796616,1.015906667237121,0,34480.0,31.3
BTN,demand,treat_bxm0524,0.3470167312493435,-0.38334510889630935,1.0255623597630414,0,,28.8
BWA,demand,treat_bxm0524,0.5254889607904809,-0.20256266178844684,1.1652195668598337,0,8340.0,22.6
CAF,demand,treat_bxm0524,0.20315628319353518,-0.48867301415179454,0.9024783166111967,0,530.0,14.3
CAN,demand,treat_bxm0524,0.8235451451241288,0.12907940924487205,1.5652534480700022,1,54040.0,40.3
CHE,demand,treat_bxm0524,0.8428154424980179,0.1281161246682132,1.5280192329253226,1,95070.0,42.0
CHL,demand,treat_bxm0524,0.7135047585987406,0.013349911097461087,1.4113564651542918,1,15800.0,35.5
CHN,demand,treat_bxm0524,0.7192743533747461,0.004581741527861394,1.4164744887078957,1,13390.0,38.5
CIV,demand,treat_bxm0524,0.38986951015018234,-0.34294857728185635,1.068586933409386,0,2470.0,18.0
CMR,demand,treat_bxm0524,0.3567072396343105,-0.34797031122257227,0.993675559625941,0,1690.0,17.6
COD,demand,treat_bxm0524,0.3616658172953977,-0.3565303280359229,1.0548377066918293,0,630.0,15.8
COG,demand,treat_bxm0524,0.3788023574284054,-0.3255100233496031,1.0979945772369355,0,2450.0,18.2
COL,demand,treat_bxm0524,0.6814119496005577,-0.04581040176285134,1.3369014839927458,0,6810.0,31.2
COM,demand,treat_bxm0524,0.2659530640803811,-0.4896776759893151,0.9477436666839831,0,1610.0,20.1
CPV,demand,treat_bxm0524,0.3585955696799612,-0.40222901039511383,1.0079617717822544,0,4780.0,27.3
CRI,demand,treat_bxm0524,0.6341539113741823,-0.06769366785231834,1.3145163606243617,0,14260.0,33.5
CUB,demand,treat_bxm0524,0.7677384378079056,0.08442189566229807,1.4776149868920352,1,,41.5
CYP,demand,treat_bxm0524,0.7330294955769849,0.011078704766005254,1.4248990034375075,1,32960.0,37.3
CZE,demand,treat_bxm0524,0.8297460324851259,0.11782746448325654,1.52713565011961,1,27370.0,42.6
DEU,demand,treat_bxm0524,0.9161069897531978,0.20879173881863322,1.5955019018350822,1,54800.0,45.0
DJI,demand,treat_bxm0524,0.07711038954966742,-0.604516103123653,0.8043233674017767,0,3400.0,24.1
DNK,demand,treat_bxm0524,0.897218794714471,0.1647870284128723,1.561692974452004,1,73340.0,41.2
DOM,demand,treat_bxm0524,0.6546377574660696,-0.036976558295234385,1.3595951146890064,0,9710.0,27.3
DZA,demand,treat_bxm0524,0.3885440089598582,-0.2865979747841665,1.0756991952616053,0,4950.0,28.0
ECU,demand,treat_bxm0524,0.5531332549100187,-0.13754854021668161,1.2739454639180852,0,6590.0,28.0
EGY,demand,treat_bxm0524,0.5381635362579322,-0.16364563013920286,1.2280371726142998,0,3840.0,23.8
ERI,demand,treat_bxm0524,0.2949286001435427,-0.4034984103307937,0.9702288884167423,0,,18.4
ESP,demand,treat_bxm0524,0.8317888088059141,0.1346718282219087,1.5336160392587304,1,32830.0,44.4
EST,demand,treat_bxm0524,0.8109330569226558,0.10600083521579151,1.510604590407827,1,27620.0,41.6
ETH,demand,treat_bxm0524,0.4746226906241666,-0.2913364589165317,1.1229345198105745,0,1110.0,18.5
FIN,demand,treat_bxm0524,0.9094462799306889,0.19350805489498513,1.6253845049663926,1,53230.0,42.5
FJI,demand,treat_bxm0524,0.37809098964906096,-0.3845164598451625,1.0398791492101496,0,5680.0,27.5
FRA,demand,treat_bxm0524,0.8655773313217656,0.17490102326532253,1.5701133646234886,1,45180.0,41.6
GAB,demand,treat_bxm0524,0.4089445536179892,-0.3089949215492871,1.0589402298735358,0,7930.0,21.5
GBR,demand,treat_bxm0524,0.8868051982253058,0.15080526213154288,1.6251123441500834,1,47700.0,39.5
GEO,demand,treat_bxm0524,0.6119805444916393,-0.1008910281039539,1.2602714171308373,0,6710.0,36.6
GHA,demand,treat_bxm0524,0.5337544708313289,-0.18736986593605776,1.2184583865498577,0,2360.0,20.7
GIN,demand,treat_bxm0524,0.14495613049960387,-0.5810052223383457,0.8093953347919645,0,1350.0,17.8
GMB,demand,treat_bxm0524,-0.10941578493764137,-0.893056187356186,0.6022838592260857,0,870.0,18.0
GNB,demand,treat_bxm0524,-0.023252962119256537,-0.7927157849575439,0.6900268609562348,0,940.0,18.7
GNQ,demand,treat_bxm0524,0.25682479430644767,-0.46480798763184716,0.9586868150957482,0,4840.0,21.0
GRC,demand,treat_bxm0524,0.8002712918066384,0.09208942510064588,1.4966893401288108,1,22590.0,45.4
GTM,demand,treat_bxm0524,0.36702343095027534,-0.34519529078899447,1.048785431036221,0,5480.0,22.2
GUY,demand,treat_bxm0524,0.5363396214693856,-0.1809753376527954,1.2287478111776018,0,13600.0,25.3
HKG,demand,treat_bxm0524,0.7782849006855153,0.08948130300731161,1.4786845185266515,1,55170.0,45.6
HND,demand,treat_bxm0524,0.5238464608319251,-0.19912846903685444,1.2092642514867422,0,2890.0,23.2
HRV,demand,treat_bxm0524,0.7782409108679451,0.04839573599507019,1.4675391315812154,1,20590.0,44.6
HTI,demand,treat_bxm0524,0.5502508231970236,-0.19642796242277716,1.201559421245448,0,1760.0,23.3
HUN,demand,treat_bxm0524,0.814867679933462,0.10075970022112679,1.5095441499937607,1,19670.0,43.0
IDN,demand,treat_bxm0524,0.6205714441653536,-0.11235023808175337,1.2984614642642138,0,4810.0,29.6
IND,demand,treat_bxm0524,0.5403550807430206,-0.19137639260765504,1.2143182798818009,0,2540.0,27.7
IRL,demand,treat_bxm0524,0.7344637493835448,0.013797673868190974,1.4070854198645413,1,78970.0,38.0
IRN,demand,treat_bxm0524,0.6431156851388007,-0.05571842575759356,1.3516222404766676,0,4650.0,32.3
IRQ,demand,treat_bxm0524,0.23931053856359563,-0.48916226580953426,0.8820806600692985,0,5640.0,20.1
ISL,demand,treat_bxm0524,0.7556110362315082,-0.013914418692259178,1.4094716221636667,0,80400.0,35.7
ISR,demand,treat_bxm0524,0.5257258143683183,-0.20075669935931573,1.2450625984527297,0,54650.0,29.1
ITA,demand,treat_bxm0524,0.864145301624138,0.12512677852434706,1.5449534616030547,1,37920.0,47.1
JAM,demand,treat_bxm0524,0.6329333398148707,-0.07790425704582216,1.360085242177284,0,6200.0,31.2
JOR,demand,treat_bxm0524,0.38338171554167677,-0.3551463655954177,1.0127802176791316,0,4420.0,23.9
JPN,demand,treat_bxm0524,0.9106721444064868,0.15757375134733698,1.5928906887071284,1,39350.0,48.5
KAZ,demand,treat_bxm0524,0.6134513052372952,-0.087884962424289,1.2963918675175918,0,10730.0,29.3
KEN,demand,treat_bxm0524,0.594040013100056,-0.14626016777663264,1.259373087052523,0,2110.0,19.3
KGZ,demand,treat_bxm0524,0.4926778847877813,-0.27858709102698054,1.1415198485684541,0,1760.0,25.0
KHM,demand,treat_bxm0524,0.424427272993839,-0.2573777550456695,1.1109506749298146,0,2390.0,25.6
KIR,demand,treat_bxm0524,0.1847928700228485,-0.5905258619495635,0.853416363650433,0,3740.0,22.5
KOR,demand,treat_bxm0524,0.8372306842159825,0.17076878424938902,1.5586070478502354,1,35490.0,43.9
KWT,demand,treat_bxm0524,0.457651520422623,-0.2688131576622319,1.1031332507865435,0,41320.0,33.5
LAO,demand,treat_bxm0524,0.3413536654854834,-0.3502224649057666,1.0504064489913136,0,2110.0,24.0
LBN,demand,treat_bxm0524,0.5458490039481707,-0.17624196252021562,1.2168830333935396,0,,28.1
LBR,demand,treat_bxm0524,0.3553753233060801,-0.39945209988964603,1.0033875451061847,0,710.0,18.2
LBY,demand,treat_bxm0524,0.23022016761988073,-0.4911886973136501,0.8982854193012844,0,5940.0,26.9
LCA,demand,treat_bxm0524,0.6882499674625604,-0.06531710116156653,1.3876685042095045,0,12350.0,33.3
LKA,demand,treat_bxm0524,0.4954169516170055,-0.29007166607525847,1.171132315283953,0,3540.0,32.6
LSO,demand,treat_bxm0524,0.4869102204710163,-0.23422372482558673,1.1716232594395077,0,1250.0,21.3
LTU,demand,treat_bxm0524,0.8244576166647946,0.09405835427367704,1.5116095543090697,1,25080.0,42.6
LUX,demand,treat_bxm0524,0.9434481978454389,0.23764455287014818,1.6692038893217975,1,83980.0,38.7
LVA,demand,treat_bxm0524,0.8398900529483875,0.10993523020635054,1.512780003554239,1,22630.0,42.9
MAC,demand,treat_bxm0524,0.6936850462986388,-0.0016909330858041471,1.396180916256984,0,,37.8
MAR,demand,treat_bxm0524,0.47777237763300806,-0.24613507230943965,1.1842061994733968,0,3760.0,28.9
MCO,demand,treat_bxm0524,1.0877923780947094,0.23750268809596475,1.7280104976231758,1,,55.0
MDA,demand,treat_bxm0524,0.6513874717384603,-0.03540119880034587,1.365197335872236,0,6200.0,37.5
MDG,demand,treat_bxm0524,0.4364450916293485,-0.28399589536762093,1.112014321650728,0,510.0,18.7
MDV,demand,treat_bxm0524,0.25003782633541793,-0.5275613507150154,0.9081938696069443,0,11070.0,30.3
MEX,demand,treat_bxm0524,0.579711863168165,-0.07042432390370013,1.3120491773410707,0,11980.0,28.5
MKD,demand,treat_bxm0524,0.6136012118620962,-0.09617936832397045,1.2771420148373438,0,7900.0,39.9
MLI,demand,treat_bxm0524,0.2341437720360411,-0.5397804478432291,0.8757519156133715,0,840.0,15.3
MLT,demand,treat_bxm0524,0.7325248225425051,0.027229938418552257,1.4331488796192793,1,34750.0,39.7
MMR,demand,treat_bxm0524,0.5261865155351613,-0.15758583137202775,1.2074992496836914,0,1230.0,29.3
MNE,demand,treat_bxm0524,0.6431382323586217,-0.05307698844769049,1.3393534531649336,0,11590.0,39.1
MNG,demand,treat_bxm0524,0.5004739093850963,-0.18374715149905718,1.1946472766093827,0,4870.0,26.6
MOZ,demand,treat_bxm0524,0.4296094916794648,-0.3131507026040049,1.069071910599008,0,540.0,16.2
MRT,demand,treat_bxm0524,0.15674725886564422,-0.6307033941398266,0.8341504603641394,0,2130.0,17.0
MUS,demand,treat_bxm0524,0.5997724468862677,-0.12444652653379795,1.2746718486397342,0,11590.0,36.5
MWI,demand,treat_bxm0524,0.4290811349700068,-0.2874620210506791,1.099317080227451,0,600.0,17.3
MYS,demand,treat_bxm0524,0.51013142439019,-0.21034250648410224,1.182908474823327,0,11710.0,29.6
NAM,demand,treat_bxm0524,0.4132094737734451,-0.30406170546124556,1.0882882307002129,0,4280.0,20.8
NER,demand,treat_bxm0524,0.23189029701337693,-0.5160867753137829,0.8866767832801035,0,620.0,15.1
NGA,demand,treat_bxm0524,0.4515178200829322,-0.2640600984644379,1.1302102789113655,0,1880.0,17.6
NIC,demand,treat_bxm0524,0.35860156206888916,-0.3704826534816139,1.046508263784314,0,2350.0,24.9
NLD,demand,treat_bxm0524,0.8478407477743053,0.16661830193086202,1.5946467210126143,1,62540.0,41.5
NOR,demand,treat_bxm0524,0.8515534636680431,0.12797335974694146,1.5169679643800527,1,102910.0,39.4
NPL,demand,treat_bxm0524,0.5160041148889754,-0.2031224210649336,1.202012981423954,0,1430.0,24.4
NZL,demand,treat_bxm0524,0.780270037526509,0.04435758379863919,1.451670685245767,1,48220.0,37.1
OMN,demand,treat_bxm0524,0.15192728904747033,-0.6077728617655166,0.8491863315744581,0,20470.0,29.0
PAK,demand,treat_bxm0524,0.17993043921658547,-0.570116599794104,0.8867544285215743,0,1460.0,20.1
PAN,demand,treat_bxm0524,0.5557966037596804,-0.16565061639514878,1.25015877469368,0,17870.0,29.3
PER,demand,treat_bxm0524,0.6535251336886483,-0.0648404740663906,1.3191436163987367,0,7090.0,29.1
PHL,demand,treat_bxm0524,0.5298804546206297,-0.18760024366875383,1.1692196907200805,0,4320.0,24.9
PNG,demand,treat_bxm0524,0.24949307222159223,-0.4490002054801996,0.9581094409045696,0,2820.0,22.1
POL,demand,treat_bxm0524,0.9668786174934781,0.2904486726010319,1.70853573564341,1,19900.0,40.9
PRI,demand,treat_bxm0524,0.7773192605054442,0.001825015935623897,1.4510298854754757,1,25240.0,45.2
PRK,demand,treat_bxm0524,0.5962408533087244,-0.09897853772845466,1.2724781449319191,0,,35.8
PRT,demand,treat_bxm0524,0.8120390734796534,0.10502528298154501,1.4739748035097615,1,26150.0,45.8
PRY,demand,treat_bxm0524,0.5231193526438211,-0.21273153112978238,1.1911944971224875,0,6220.0,26.0
PSE,demand,treat_bxm0524,0.37058036632789104,-0.39060564617313487,1.004486094771368,0,4180.0,19.6
QAT,demand,treat_bxm0524,0.6195159878588026,-0.19267541170034252,1.2762307480737687,0,79430.0,32.5
ROU,demand,treat_bxm0524,0.7827738280161038,0.07466625580386332,1.446624676965079,1,16660.0,42.4
RUS,demand,treat_bxm0524,0.8127617399006519,0.08251164019373725,1.515015030673116,1,14250.0,39.1
RWA,demand,treat_bxm0524,0.4502192733539605,-0.2461971656444979,1.1391741076488637,0,990.0,19.2
SAU,demand,treat_bxm0524,0.6325129960581828,-0.07103192970922212,1.3001627725517406,0,31860.0,28.7
SDN,demand,treat_bxm0524,0.26842369347041206,-0.4753748208791553,0.9637662785463923,0,880.0,18.1
SEN,demand,treat_bxm0524,-0.19359916062320948,-0.9422406427223802,0.5525877592395707,0,1630.0,18.9
SGP,demand,treat_bxm0524,0.7619914522350846,0.06272622082063783,1.4277302684447286,1,70590.0,34.9
SLB,demand,treat_bxm0524,0.1742614744314972,-0.5388123731585697,0.8941481294826155,0,2100.0,20.0
SLE,demand,treat_bxm0524,0.22904470305114133,-0.47487353140711475,0.9423485139688408,0,870.0,19.0
SLV,demand,treat_bxm0524,0.49675861548827127,-0.23906774643260642,1.1527965767189334,0,4960.0,26.5
SRB,demand,treat_bxm0524,0.7560371983609346,0.05419795379333947,1.4411089524439795,1,10760.0,43.7
SSD,demand,treat_bxm0524,0.22354995863653904,-0.528464801993461,0.876340549461192,0,,17.6
STP,demand,treat_bxm0524,0.4236381483468754,-0.3254281957736571,1.098046717305893,0,2580.0,18.9
SUR,demand,treat_bxm0524,0.4491393572902347,-0.3049474502522922,1.1083571793677343,0,5200.0,27.9
SVK,demand,treat_bxm0524,0.7394489556445769,0.0129076815479503,1.4050545099782608,1,22790.0,40.9
SVN,demand,treat_bxm0524,0.8302693808827061,0.11374145888633136,1.4973073863447968,1,30860.0,43.5
SWE,demand,treat_bxm0524,0.8532349164684913,0.16140208228511843,1.5804858138353128,1,60480.0,39.7
SWZ,demand,treat_bxm0524,0.3779765044130894,-0.34512921315771017,1.0773738378012396,0,3690.0,21.8
SYC,demand,treat_bxm0524,0.593193134542473,-0.1496699724585966,1.2230641184721829,0,16940.0,33.4
SYR,demand,treat_bxm0524,0.2804812922434159,-0.5090006200970779,0.924402476996131,0,,21.6
TCD,demand,treat_bxm0524,0.22263679616367238,-0.5176235484819808,0.8944902442744136,0,670.0,15.1
TGO,demand,treat_bxm0524,0.4052078063254081,-0.297165494195724,1.0877026172091495,0,1000.0,18.7
THA,demand,treat_bxm0524,0.7828573871155442,0.07169738038104168,1.452184452277429,1,7200.0,39.2
TJK,demand,treat_bxm0524,0.30683055434312245,-0.4403822719447251,0.9332069829804599,0,1400.0,21.7
TKM,demand,treat_bxm0524,0.2928672999122186,-0.41138271494416556,0.9995626273201872,0,8250.0,25.9
TLS,demand,treat_bxm0524,0.1770875441951123,-0.54465406538453,0.88603231672547,0,2020.0,20.6
TON,demand,treat_bxm0524,0.17558837136937466,-0.5425230296620613,0.9408749739284232,0,,20.7
TTO,demand,treat_bxm0524,0.6011738956470205,-0.09318925552162183,1.2834821309967626,0,21000.0,36.2
TUN,demand,treat_bxm0524,0.5242084262867575,-0.1684293587754575,1.2266016731104117,0,3840.0,31.7
TUR,demand,treat_bxm0524,0.587880286142288,-0.13776397453869493,1.2733504701073686,0,11730.0,32.1
TWN,demand,treat_bxm0524,0.8287285759911927,0.08486008102170373,1.4845378721792468,1,,42.9
TZA,demand,treat_bxm0524,0.40818112430064524,-0.3065183231052411,1.064537759673398,0,1220.0,17.1
UGA,demand,treat_bxm0524,0.40708097058454085,-0.3452679711349884,1.0438730487066261,0,970.0,16.3
UKR,demand,treat_bxm0524,0.8110770504467493,0.09858693805549912,1.4833268574869989,1,4950.0,41.5
URY,demand,treat_bxm0524,0.679283464030733,-0.06091451216908639,1.3683493431904334,0,19700.0,35.5
USA,demand,treat_bxm0524,0.8088932158366755,0.12563079961163814,1.509611241235345,1,80450.0,37.7
UZB,demand,treat_bxm0524,0.4184694862081937,-0.29660471163280167,1.0976703965320822,0,2700.0,26.8
